ProdutoID;Produtos;Subcategoria;Categoria;VendalD;Data;ProdutoID;Quantidade;Receita;Custo;Lucro;Regiao;Vendedor;Tipo Perda;Valor Perda;Status da Venda;
99;Pen Drive 128GB;Informática;Informática;30;24/08/2015;99;3;R$ 11.346,00;R$ 8.963,34;R$ 2.382,66;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda;
51;Tênis Nike;Calçados;Calçados;50;08/03/2023;51;3;R$ 4.569,00;R$ 2.512,95;R$ 2.056,05;Sul;Bruno;Devolução;R$ 155,00;Com Perda;
99;Pen Drive 128GB;Informática;Informática;79;28/08/2023;99;7;R$ 32.116,00;R$ 17.663,80;R$ 14.452,20;Sudeste;João;Devolução;R$ 133,00;Com Perda;
47;Guarda-Roupa Casal;Móveis;Casa;5;28/05/2016;47;2;R$ 998,00;R$ 778,44;R$ 219,56;Sul;Lucas;Devolução;R$ 56,00;Com Perda;
47;Guarda-Roupa Casal;Móveis;Casa;41;19/10/2025;47;4;R$ 612,00;R$ 465,12;R$ 146,88;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda;
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;52;03/10/2018;40;5;R$ 1.650,00;R$ 973,50;R$ 676,50;Centro-Oeste;Diego;Devolução;R$ 302,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;68;07/11/2024;38;8;R$ 32.152,00;R$ 23.792,48;R$ 8.359,52;Nordeste;Carlos;Desconto;R$ 173,00;Com Perda;
82;Palheta Limpador;Automotivo;Automotivo;72;12/06/2017;82;7;R$ 25.333,00;R$ 16.719,78;R$ 8.613,22;Sul;Lucas;Cancelamento;R$ 459,00;Com Perda;
69;Condicionador;Beleza;Beleza;85;01/11/2016;69;7;R$ 12.873,00;R$ 8.753,64;R$ 4.119,36;Norte;Paula;Cancelamento;R$ 165,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;30;20/09/2019;38;10;R$ 46.610,00;R$ 25.169,40;R$ 21.440,60;Sudeste;Ana;Desconto;R$ 440,00;Com Perda;
17;Notebook Dell Inspiron;Notebooks;Informática;45;04/08/2025;17;2;R$ 9.758,00;R$ 4.976,58;R$ 4.781,42;Centro-Oeste;André;Devolução;R$ 356,00;Com Perda;
23;Mouse Logitech;Acessórios;Informática;83;23/11/2022;23;3;R$ 7.650,00;R$ 4.513,50;R$ 3.136,50;Centro-Oeste;Carla;Devolução;R$ 324,00;Com Perda;
24;Mouse Gamer Redragon;Acessórios;Informática;40;11/04/2024;24;10;R$ 19.380,00;R$ 12.597,00;R$ 6.783,00;Norte;Paula;Cancelamento;R$ 97,00;Com Perda;
93;Monitor Samsung 27;Informática;Informática;82;18/08/2015;93;7;R$ 30.793,00;R$ 16.936,15;R$ 13.856,85;Norte;Juliana;Desconto;R$ 222,00;Com Perda;
61;Jaqueta de Couro;Roupas;Roupas;67;10/01/2020;61;3;R$ 921,00;R$ 598,65;R$ 322,35;Sudeste;Pedro;Cancelamento;R$ 160,00;Com Perda;
1;iPhone 13;Smartphones;Eletrônicos;71;08/07/2017;1;8;R$ 18.640,00;R$ 11.370,40;R$ 7.269,60;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
42;Sofá 2 Lugares;Móveis;Casa;33;02/11/2019;42;5;R$ 22.695,00;R$ 11.347,50;R$ 11.347,50;Nordeste;Rafael;Cancelamento;R$ 181,00;Com Perda;
62;Vestido Casual;Roupas;Roupas;87;24/08/2025;62;1;R$ 1.214,00;R$ 837,66;R$ 376,34;Sul;Lucas;Cancelamento;R$ 406,00;Com Perda;
98;Pen Drive 64GB;Informática;Informática;48;28/02/2019;98;2;R$ 1.432,00;R$ 844,88;R$ 587,12;Sul;Bruno;Desconto;R$ 270,00;Com Perda;
60;Jaqueta Jeans;Roupas;Roupas;19;04/10/2024;60;6;R$ 6.420,00;R$ 4.943,40;R$ 1.476,60;Centro-Oeste;Diego;Cancelamento;R$ 351,00;Com Perda;
89;Impressora HP;Informática;Informática;39;13/09/2021;89;3;R$ 11.094,00;R$ 8.542,38;R$ 2.551,62;Sul;Bruno;Devolução;R$ 392,00;Com Perda;
35;Microondas LG;Eletrodomésticos;Casa;25;28/12/2018;35;5;R$ 24.425,00;R$ 19.051,50;R$ 5.373,50;Norte;Juliana;Desconto;R$ 226,00;Com Perda;
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;7;25/04/2016;7;9;R$ 5.085,00;R$ 2.796,75;R$ 2.288,25;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
80;Óleo de Motor;Automotivo;Automotivo;64;22/07/2022;80;4;R$ 7.552,00;R$ 4.380,16;R$ 3.171,84;Sul;Maria;Devolução;R$ 219,00;Com Perda;
19;Notebook Lenovo IdeaPad;Notebooks;Informática;48;26/06/2022;19;1;R$ 2.725,00;R$ 2.043,75;R$ 681,25;Centro-Oeste;Diego;Cancelamento;R$ 156,00;Com Perda;
30;Webcam Full HD;Acessórios;Informática;89;17/01/2019;30;9;R$ 44.838,00;R$ 27.799,56;R$ 17.038,44;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda;
98;Pen Drive 64GB;Informática;Informática;4;23/01/2016;98;3;R$ 6.852,00;R$ 3.974,16;R$ 2.877,84;Sul;Lucas;Cancelamento;R$ 402,00;Com Perda;
44;Mesa de Jantar 4 lugares;Móveis;Casa;4;18/09/2015;44;3;R$ 2.562,00;R$ 1.921,50;R$ 640,50;Nordeste;Carlos;Desconto;R$ 120,00;Com Perda;
53;Tênis Puma;Calçados;Calçados;91;26/01/2018;53;7;R$ 2.751,00;R$ 1.733,13;R$ 1.017,87;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda;
16;Smart TV Philips 50;TVs;Eletrônicos;38;07/01/2023;16;6;R$ 1.662,00;R$ 1.146,78;R$ 515,22;Norte;Paula;Devolução;R$ 444,00;Com Perda;
49;Cama Box Casal;Móveis;Casa;45;24/03/2019;49;5;R$ 5.635,00;R$ 3.211,95;R$ 2.423,05;Centro-Oeste;Diego;Cancelamento;R$ 416,00;Com Perda;
16;Smart TV Philips 50;TVs;Eletrônicos;8;08/07/2025;16;9;R$ 5.103,00;R$ 3.980,34;R$ 1.122,66;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
49;Cama Box Casal;Móveis;Casa;97;11/02/2023;49;1;R$ 4.599,00;R$ 2.529,45;R$ 2.069,55;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda;
55;Sapato Social Feminino;Calçados;Calçados;61;13/10/2021;55;9;R$ 13.131,00;R$ 6.828,12;R$ 6.302,88;Nordeste;Carlos;Desconto;R$ 156,00;Com Perda;
82;Palheta Limpador;Automotivo;Automotivo;6;12/04/2022;82;3;R$ 699,00;R$ 398,43;R$ 300,57;Nordeste;Carlos;Desconto;R$ 385,00;Com Perda;
21;MacBook Air;Notebooks;Informática;13;15/02/2025;21;10;R$ 11.850,00;R$ 8.058,00;R$ 3.792,00;Sul;Bruno;Devolução;R$ 351,00;Com Perda;
2;iPhone 14;Smartphones;Eletrônicos;64;01/01/2020;2;9;R$ 2.016,00;R$ 1.350,72;R$ 665,28;Centro-Oeste;Carla;Cancelamento;R$ 240,00;Com Perda;
58;Camisa Polo;Roupas;Roupas;28;28/10/2019;58;5;R$ 10.780,00;R$ 5.713,40;R$ 5.066,60;Centro-Oeste;André;Devolução;R$ 251,00;Com Perda;
93;Monitor Samsung 27;Informática;Informática;43;05/06/2022;93;5;R$ 22.230,00;R$ 13.115,70;R$ 9.114,30;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;49;16/01/2017;38;6;R$ 17.886,00;R$ 12.341,34;R$ 5.544,66;Centro-Oeste;Carla;Devolução;R$ 487,00;Com Perda;
92;Monitor LG 24;Informática;Informática;18;26/11/2022;92;5;R$ 5.640,00;R$ 3.327,60;R$ 2.312,40;Sul;Lucas;Cancelamento;R$ 177,00;Com Perda;
75;Esteira Elétrica;Esportes;Esportes;26;11/06/2020;75;10;R$ 26.480,00;R$ 14.564,00;R$ 11.916,00;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda;
64;Perfume Masculino;Beleza;Beleza;16;02/12/2015;64;5;R$ 9.095,00;R$ 4.820,35;R$ 4.274,65;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda;
42;Sofá 2 Lugares;Móveis;Casa;71;19/10/2020;42;4;R$ 4.628,00;R$ 3.424,72;R$ 1.203,28;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda;
37;Air Fryer Philips;Eletrodomésticos;Casa;79;02/07/2020;37;4;R$ 4.552,00;R$ 2.458,08;R$ 2.093,92;Nordeste;Rafael;Cancelamento;R$ 277,00;Com Perda;
76;Bicicleta Ergométrica;Esportes;Esportes;93;27/06/2023;76;7;R$ 15.358,00;R$ 10.750,60;R$ 4.607,40;Norte;Paula;Devolução;R$ 271,00;Com Perda;
34;Microondas Panasonic;Eletrodomésticos;Casa;54;22/05/2023;34;2;R$ 318,00;R$ 181,26;R$ 136,74;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda;
99;Pen Drive 128GB;Informática;Informática;15;28/06/2016;99;3;R$ 9.000,00;R$ 4.590,00;R$ 4.410,00;Centro-Oeste;Diego;Devolução;R$ 165,00;Com Perda;
49;Cama Box Casal;Móveis;Casa;13;20/03/2017;49;6;R$ 5.772,00;R$ 4.329,00;R$ 1.443,00;Norte;Marcos;Desconto;R$ 480,00;Com Perda;
69;Condicionador;Beleza;Beleza;93;19/02/2021;69;5;R$ 13.295,00;R$ 7.578,15;R$ 5.716,85;Centro-Oeste;Diego;Desconto;R$ 376,00;Com Perda;
62;Vestido Casual;Roupas;Roupas;60;16/04/2022;62;6;R$ 20.610,00;R$ 12.159,90;R$ 8.450,10;Norte;Paula;Sem perda;R$ 0,00;Com Perda;
56;Chinelo Havaianas;Calçados;Calçados;68;15/08/2019;56;1;R$ 391,00;R$ 289,34;R$ 101,66;Nordeste;Rafael;Devolução;R$ 183,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;82;21/05/2025;38;2;R$ 7.362,00;R$ 5.300,64;R$ 2.061,36;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
17;Notebook Dell Inspiron;Notebooks;Informática;50;19/10/2022;17;3;R$ 10.029,00;R$ 6.017,40;R$ 4.011,60;Sul;Lucas;Devolução;R$ 278,00;Com Perda;
51;Tênis Nike;Calçados;Calçados;73;26/09/2017;51;3;R$ 6.879,00;R$ 4.471,35;R$ 2.407,65;Nordeste;Fernanda;Devolução;R$ 195,00;Com Perda;
67;Hidratante Corporal;Beleza;Beleza;76;23/06/2015;67;3;R$ 5.913,00;R$ 3.015,63;R$ 2.897,37;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
32;Geladeira Electrolux;Eletrodomésticos;Casa;51;01/05/2024;32;9;R$ 36.828,00;R$ 21.728,52;R$ 15.099,48;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda;
54;Sapato Social Masculino;Calçados;Calçados;20;25/02/2021;54;6;R$ 10.788,00;R$ 7.227,96;R$ 3.560,04;Norte;Juliana;Cancelamento;R$ 302,00;Com Perda;
73;Halter 5kg;Esportes;Esportes;12;23/07/2021;73;1;R$ 3.557,00;R$ 2.098,63;R$ 1.458,37;Sudeste;Ana;Devolução;R$ 480,00;Com Perda;
97;SSD 500GB;Informática;Informática;78;07/11/2016;97;7;R$ 9.436,00;R$ 6.793,92;R$ 2.642,08;Nordeste;Carlos;Desconto;R$ 365,00;Com Perda;
32;Geladeira Electrolux;Eletrodomésticos;Casa;75;23/04/2023;32;9;R$ 24.570,00;R$ 14.496,30;R$ 10.073,70;Sudeste;Ana;Devolução;R$ 171,00;Com Perda;
82;Palheta Limpador;Automotivo;Automotivo;94;20/06/2016;82;2;R$ 976,00;R$ 527,04;R$ 448,96;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
69;Condicionador;Beleza;Beleza;61;06/11/2021;69;10;R$ 40.910,00;R$ 31.091,60;R$ 9.818,40;Sul;Maria;Desconto;R$ 431,00;Com Perda;
41;Máquina de Lavar Electrolux;Eletrodomésticos;Casa;65;28/09/2024;41;4;R$ 18.636,00;R$ 14.908,80;R$ 3.727,20;Sul;Maria;Cancelamento;R$ 400,00;Com Perda;
44;Mesa de Jantar 4 lugares;Móveis;Casa;77;27/08/2017;44;5;R$ 21.195,00;R$ 15.260,40;R$ 5.934,60;Sul;Maria;Cancelamento;R$ 449,00;Com Perda;
3;iPhone 15;Smartphones;Eletrônicos;83;28/10/2017;3;10;R$ 21.540,00;R$ 14.862,60;R$ 6.677,40;Norte;Marcos;Sem perda;R$ 0,00;Com Perda;
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;3;21/11/2024;7;1;R$ 4.556,00;R$ 2.733,60;R$ 1.822,40;Sul;Lucas;Sem perda;R$ 0,00;Com Perda;
17;Notebook Dell Inspiron;Notebooks;Informática;3;06/04/2016;17;3;R$ 14.955,00;R$ 9.421,65;R$ 5.533,35;Centro-Oeste;André;Devolução;R$ 326,00;Com Perda;
89;Impressora HP;Informática;Informática;17;15/09/2020;89;7;R$ 32.123,00;R$ 18.310,11;R$ 13.812,89;Centro-Oeste;André;Devolução;R$ 386,00;Com Perda;
67;Hidratante Corporal;Beleza;Beleza;7;24/11/2025;67;9;R$ 21.213,00;R$ 13.576,32;R$ 7.636,68;Centro-Oeste;André;Desconto;R$ 205,00;Com Perda;
35;Microondas LG;Eletrodomésticos;Casa;44;21/10/2019;35;3;R$ 1.686,00;R$ 1.230,78;R$ 455,22;Centro-Oeste;Carla;Cancelamento;R$ 378,00;Com Perda;
85;Caneta Esferográfica;Papelaria;Papelaria;66;09/12/2022;85;9;R$ 30.726,00;R$ 15.670,26;R$ 15.055,74;Nordeste;Carlos;Desconto;R$ 273,00;Com Perda;
31;Geladeira Brastemp;Eletrodomésticos;Casa;42;05/08/2024;31;6;R$ 10.776,00;R$ 8.297,52;R$ 2.478,48;Centro-Oeste;Carla;Desconto;R$ 97,00;Com Perda;
87;Mochila Escolar;Papelaria;Papelaria;30;22/09/2016;87;10;R$ 27.740,00;R$ 20.527,60;R$ 7.212,40;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda;
88;Estojo Escolar;Papelaria;Papelaria;72;07/09/2015;88;10;R$ 13.640,00;R$ 10.230,00;R$ 3.410,00;Centro-Oeste;Diego;Cancelamento;R$ 77,00;Com Perda;
49;Cama Box Casal;Móveis;Casa;69;09/09/2019;49;2;R$ 8.044,00;R$ 4.343,76;R$ 3.700,24;Norte;Paula;Cancelamento;R$ 413,00;Com Perda;
1;iPhone 13;Smartphones;Eletrônicos;29;28/08/2017;1;3;R$ 14.799,00;R$ 10.655,28;R$ 4.143,72;Centro-Oeste;Diego;Devolução;R$ 249,00;Com Perda;
56;Chinelo Havaianas;Calçados;Calçados;62;28/06/2017;56;6;R$ 7.128,00;R$ 3.635,28;R$ 3.492,72;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda;
90;Impressora Epson;Informática;Informática;17;28/03/2021;90;9;R$ 22.896,00;R$ 16.714,08;R$ 6.181,92;Norte;Juliana;Desconto;R$ 304,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;93;27/06/2019;38;7;R$ 20.713,00;R$ 11.392,15;R$ 9.320,85;Sudeste;João;Sem perda;R$ 0,00;Com Perda;
43;Sofá 3 Lugares;Móveis;Casa;10;12/12/2017;43;2;R$ 3.856,00;R$ 1.966,56;R$ 1.889,44;Nordeste;Fernanda;Devolução;R$ 196,00;Com Perda;
4;Samsung Galaxy S21;Smartphones;Eletrônicos;62;05/09/2016;4;2;R$ 2.598,00;R$ 1.350,96;R$ 1.247,04;Nordeste;Rafael;Cancelamento;R$ 384,00;Com Perda;
81;Bateria Automotiva;Automotivo;Automotivo;55;10/03/2015;81;9;R$ 11.934,00;R$ 6.086,34;R$ 5.847,66;Sudeste;João;Devolução;R$ 209,00;Com Perda;
96;HD Externo 1TB;Informática;Informática;13;06/02/2018;96;5;R$ 19.505,00;R$ 14.628,75;R$ 4.876,25;Nordeste;Carlos;Cancelamento;R$ 471,00;Com Perda;
59;Camiseta Básica;Roupas;Roupas;33;17/04/2024;59;4;R$ 7.760,00;R$ 6.208,00;R$ 1.552,00;Sul;Maria;Desconto;R$ 416,00;Com Perda;
6;Samsung Galaxy S23;Smartphones;Eletrônicos;35;13/06/2019;6;8;R$ 11.368,00;R$ 5.684,00;R$ 5.684,00;Sul;Maria;Devolução;R$ 460,00;Com Perda;
43;Sofá 3 Lugares;Móveis;Casa;45;24/05/2015;43;9;R$ 22.851,00;R$ 13.482,09;R$ 9.368,91;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda;
21;MacBook Air;Notebooks;Informática;70;16/04/2015;21;4;R$ 16.744,00;R$ 10.883,60;R$ 5.860,40;Nordeste;Carlos;Desconto;R$ 361,00;Com Perda;
20;Notebook Lenovo ThinkPad;Notebooks;Informática;59;15/08/2024;20;6;R$ 9.180,00;R$ 5.783,40;R$ 3.396,60;Sul;Bruno;Cancelamento;R$ 135,00;Com Perda;
72;Bola de Vôlei;Esportes;Esportes;89;16/04/2025;72;5;R$ 16.775,00;R$ 12.413,50;R$ 4.361,50;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
99;Pen Drive 128GB;Informática;Informática;3;04/12/2016;99;6;R$ 25.536,00;R$ 14.555,52;R$ 10.980,48;Sul;Maria;Desconto;R$ 176,00;Com Perda;
63;Vestido Social;Roupas;Roupas;37;10/05/2017;63;8;R$ 37.160,00;R$ 21.181,20;R$ 15.978,80;Norte;Juliana;Devolução;R$ 489,00;Com Perda;
12;Smart TV LG 50;TVs;Eletrônicos;1;11/03/2021;12;6;R$ 11.082,00;R$ 6.427,56;R$ 4.654,44;Nordeste;Rafael;Cancelamento;R$ 376,00;Com Perda;
60;Jaqueta Jeans;Roupas;Roupas;32;07/11/2016;60;6;R$ 15.972,00;R$ 8.944,32;R$ 7.027,68;Sudeste;Pedro;Cancelamento;R$ 82,00;Com Perda;
10;Motorola G200;Smartphones;Eletrônicos;92;06/06/2022;10;7;R$ 29.015,00;R$ 15.087,80;R$ 13.927,20;Nordeste;Carlos;Cancelamento;R$ 424,00;Com Perda;
53;Tênis Puma;Calçados;Calçados;91;14/12/2023;53;7;R$ 20.006,00;R$ 11.603,48;R$ 8.402,52;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
78;Pneu Aro 15;Automotivo;Automotivo;64;24/01/2021;78;7;R$ 31.374,00;R$ 16.941,96;R$ 14.432,04;Nordeste;Rafael;Cancelamento;R$ 212,00;Com Perda;
77;Pneu Aro 13;Automotivo;Automotivo;72;09/03/2024;77;8;R$ 13.872,00;R$ 8.184,48;R$ 5.687,52;Centro-Oeste;Carla;Devolução;R$ 214,00;Com Perda;
30;Webcam Full HD;Acessórios;Informática;69;27/01/2019;30;10;R$ 42.360,00;R$ 33.888,00;R$ 8.472,00;Centro-Oeste;Diego;Desconto;R$ 57,00;Com Perda;
46;Cadeira Gamer;Móveis;Casa;88;06/10/2022;46;6;R$ 19.350,00;R$ 10.255,50;R$ 9.094,50;Centro-Oeste;André;Desconto;R$ 231,00;Com Perda;
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;15;22/09/2018;40;3;R$ 9.807,00;R$ 7.845,60;R$ 1.961,40;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda;
55;Sapato Social Feminino;Calçados;Calçados;2;22/01/2020;55;5;R$ 24.555,00;R$ 13.014,15;R$ 11.540,85;Sudeste;Ana;Desconto;R$ 476,00;Com Perda;
16;Smart TV Philips 50;TVs;Eletrônicos;84;21/08/2018;16;4;R$ 14.480,00;R$ 9.556,80;R$ 4.923,20;Centro-Oeste;André;Desconto;R$ 334,00;Com Perda;
4;Samsung Galaxy S21;Smartphones;Eletrônicos;99;09/03/2018;4;9;R$ 39.600,00;R$ 24.552,00;R$ 15.048,00;Nordeste;Rafael;Cancelamento;R$ 252,00;Com Perda;
47;Guarda-Roupa Casal;Móveis;Casa;49;01/09/2022;47;9;R$ 37.602,00;R$ 20.681,10;R$ 16.920,90;Nordeste;Fernanda;Cancelamento;R$ 362,00;Com Perda;
9;Motorola Edge 30;Smartphones;Eletrônicos;68;03/11/2018;9;7;R$ 20.657,00;R$ 15.699,32;R$ 4.957,68;Sul;Lucas;Devolução;R$ 164,00;Com Perda;
71;Bola de Basquete;Esportes;Esportes;84;11/01/2024;71;9;R$ 17.613,00;R$ 10.567,80;R$ 7.045,20;Sul;Lucas;Sem perda;R$ 0,00;Com Perda;
69;Condicionador;Beleza;Beleza;77;03/04/2016;69;5;R$ 13.150,00;R$ 6.706,50;R$ 6.443,50;Nordeste;Fernanda;Desconto;R$ 381,00;Com Perda;
85;Caneta Esferográfica;Papelaria;Papelaria;72;25/02/2015;85;9;R$ 40.140,00;R$ 30.907,80;R$ 9.232,20;Nordeste;Rafael;Devolução;R$ 314,00;Com Perda;
5;Samsung Galaxy S22;Smartphones;Eletrônicos;51;19/03/2016;5;8;R$ 29.336,00;R$ 21.415,28;R$ 7.920,72;Centro-Oeste;Diego;Cancelamento;R$ 138,00;Com Perda;
53;Tênis Puma;Calçados;Calçados;28;19/08/2021;53;8;R$ 34.760,00;R$ 23.289,20;R$ 11.470,80;Norte;Marcos;Cancelamento;R$ 127,00;Com Perda;
81;Bateria Automotiva;Automotivo;Automotivo;96;19/07/2016;81;5;R$ 6.250,00;R$ 3.437,50;R$ 2.812,50;Sul;Bruno;Desconto;R$ 67,00;Com Perda;
82;Palheta Limpador;Automotivo;Automotivo;29;21/07/2023;82;4;R$ 11.456,00;R$ 8.477,44;R$ 2.978,56;Norte;Marcos;Cancelamento;R$ 84,00;Com Perda;
10;Motorola G200;Smartphones;Eletrônicos;62;23/01/2025;10;2;R$ 4.560,00;R$ 2.964,00;R$ 1.596,00;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda;
46;Cadeira Gamer;Móveis;Casa;24;26/08/2020;46;10;R$ 13.550,00;R$ 6.775,00;R$ 6.775,00;Centro-Oeste;André;Desconto;R$ 415,00;Com Perda;
81;Bateria Automotiva;Automotivo;Automotivo;69;26/12/2020;81;8;R$ 38.472,00;R$ 21.159,60;R$ 17.312,40;Centro-Oeste;Carla;Devolução;R$ 88,00;Com Perda;
55;Sapato Social Feminino;Calçados;Calçados;69;07/07/2025;55;3;R$ 4.686,00;R$ 2.436,72;R$ 2.249,28;Sudeste;Pedro;Cancelamento;R$ 96,00;Com Perda;
23;Mouse Logitech;Acessórios;Informática;99;15/03/2018;23;8;R$ 12.016,00;R$ 7.449,92;R$ 4.566,08;Norte;Juliana;Cancelamento;R$ 92,00;Com Perda;
57;Sandália Feminina;Calçados;Calçados;7;11/11/2015;57;2;R$ 5.986,00;R$ 3.531,74;R$ 2.454,26;Nordeste;Fernanda;Cancelamento;R$ 146,00;Com Perda;
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;48;28/06/2017;40;6;R$ 21.552,00;R$ 15.086,40;R$ 6.465,60;Nordeste;Carlos;Cancelamento;R$ 80,00;Com Perda;
34;Microondas Panasonic;Eletrodomésticos;Casa;97;25/08/2016;34;10;R$ 5.830,00;R$ 4.489,10;R$ 1.340,90;Nordeste;Fernanda;Cancelamento;R$ 418,00;Com Perda;
93;Monitor Samsung 27;Informática;Informática;39;20/05/2022;93;6;R$ 8.100,00;R$ 5.184,00;R$ 2.916,00;Sul;Lucas;Sem perda;R$ 0,00;Com Perda;
35;Microondas LG;Eletrodomésticos;Casa;100;16/03/2023;35;9;R$ 43.038,00;R$ 21.519,00;R$ 21.519,00;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
56;Chinelo Havaianas;Calçados;Calçados;98;10/06/2015;56;3;R$ 2.112,00;R$ 1.309,44;R$ 802,56;Norte;Juliana;Sem perda;R$ 0,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;3;02/03/2019;38;6;R$ 16.386,00;R$ 11.634,06;R$ 4.751,94;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
74;Halter 10kg;Esportes;Esportes;57;04/02/2019;74;2;R$ 8.126,00;R$ 4.956,86;R$ 3.169,14;Sul;Lucas;Desconto;R$ 291,00;Com Perda;
87;Mochila Escolar;Papelaria;Papelaria;30;09/01/2022;87;9;R$ 23.526,00;R$ 15.997,68;R$ 7.528,32;Sul;Bruno;Cancelamento;R$ 278,00;Com Perda;
48;Guarda-Roupa Solteiro;Móveis;Casa;44;05/03/2018;48;10;R$ 3.730,00;R$ 2.984,00;R$ 746,00;Nordeste;Fernanda;Devolução;R$ 340,00;Com Perda;
50;Cama Box Solteiro;Móveis;Casa;21;15/06/2017;50;9;R$ 44.271,00;R$ 29.661,57;R$ 14.609,43;Nordeste;Fernanda;Desconto;R$ 278,00;Com Perda;
23;Mouse Logitech;Acessórios;Informática;89;27/08/2015;23;8;R$ 7.056,00;R$ 4.445,28;R$ 2.610,72;Nordeste;Carlos;Devolução;R$ 414,00;Com Perda;
95;Switch de Rede;Informática;Informática;62;06/11/2017;95;6;R$ 8.652,00;R$ 5.623,80;R$ 3.028,20;Norte;Paula;Cancelamento;R$ 203,00;Com Perda;
54;Sapato Social Masculino;Calçados;Calçados;38;22/10/2020;54;2;R$ 7.020,00;R$ 3.720,60;R$ 3.299,40;Sudeste;Ana;Desconto;R$ 62,00;Com Perda;
98;Pen Drive 64GB;Informática;Informática;63;25/02/2024;98;8;R$ 11.768,00;R$ 6.825,44;R$ 4.942,56;Sudeste;João;Devolução;R$ 171,00;Com Perda;
51;Tênis Nike;Calçados;Calçados;14;01/02/2020;51;7;R$ 2.275,00;R$ 1.137,50;R$ 1.137,50;Centro-Oeste;Diego;Cancelamento;R$ 397,00;Com Perda;
20;Notebook Lenovo ThinkPad;Notebooks;Informática;67;24/04/2024;20;4;R$ 14.492,00;R$ 11.013,92;R$ 3.478,08;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
59;Camiseta Básica;Roupas;Roupas;8;13/10/2019;59;6;R$ 21.558,00;R$ 11.210,16;R$ 10.347,84;Sudeste;Ana;Cancelamento;R$ 327,00;Com Perda;
29;Webcam HD Logitech;Acessórios;Informática;32;04/08/2017;29;7;R$ 22.953,00;R$ 15.608,04;R$ 7.344,96;Sul;Lucas;Cancelamento;R$ 106,00;Com Perda;
9;Motorola Edge 30;Smartphones;Eletrônicos;34;20/11/2021;9;10;R$ 17.190,00;R$ 9.798,30;R$ 7.391,70;Sudeste;Ana;Desconto;R$ 98,00;Com Perda;
